time_code,temperature,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_y,mag_x,mag_z,roulis,tangage,lacet,compteur,status[0],status[1],status[2],status[3],status[4],status[5],status[6],status[7],time_code_sec,Gyr X,Gyr Y,Gyr Z,Acc Z corrigé
2017/04/26 - 13:30:23:96,27.875,-0.26069,-0.19292,-1.17313,0.09722,-0.05017,0.33239,0.32348,-1.08741,1.43123,-97.61126,28.74739,-35.02115,0,1,1,1,0,0,1,0,1,48623.95,5.570295684261864,-2.87452925817134,19.044544152353435,-1.15313
2017/04/26 - 13:30:23:97,27.875,-0.32205,-0.50334,-1.18785,0.10964,-0.04844,0.33242,0.31986,-1.08685,1.43328,-97.58046,28.94456,-35.03226,0,1,1,1,0,0,1,0,1,48623.96,6.281909265814346,-2.7754075596137073,19.046263025738824,-1.16785
2017/04/26 - 13:30:23:98,27.875,-0.22917,-0.20015,-1.30837,0.0953,-0.0456,0.32161,0.31831,-1.08628,1.43268,-97.52399,29.13111,-35.02837,0,1,1,1,0,0,1,0,1,48623.97,5.460287787596745,-2.612687545796554,18.426895649202407,-1.28837
2017/04/26 - 13:30:23:99,27.875,-0.47237,-0.4567,-1.28806,0.08835,-0.05012,0.32885,0.31393,-1.08654,1.43258,-97.50454,29.32636,-35.03796,0,1,1,1,0,0,1,0,1,48623.98,5.062082119980823,-2.871664469195686,18.841717092877122,-1.26806
2017/04/26 - 13:30:24:00,27.875,-0.4121,-0.50256,-1.27136,0.08126,-0.05185,0.32526,0.3116,-1.08667,1.43335,-97.45409,29.51544,-35.03001,0,1,1,1,0,0,1,0,1,48623.99,4.655855043233069,-2.9707861677533183,18.636025244425156,-1.25136
2017/04/26 - 13:30:24:01,27.875,-0.44047,-0.1988,-1.37762,0.08118,-0.05358,0.32257,0.30952,-1.08486,1.43504,-97.43723,29.70737,-35.03674,0,1,1,1,0,0,1,0,1,48624.0,4.651271380872023,-3.069907866310951,18.481899597534966,-1.35762
2017/04/26 - 13:30:24:02,27.875,-0.38281,-0.45768,-1.1518,0.06877,-0.034,0.32339,0.30821,-1.08208,1.43787,-97.39948,29.89406,-35.04005,0,1,1,1,0,0,1,0,1,48624.01,3.940230757114671,-1.9480565034447992,18.528882136735692,-1.1318
2017/04/26 - 13:30:24:03,27.875,-0.27537,-0.22294,-1.23271,0.07934,-0.03577,0.32158,0.30447,-1.0815,1.4364,-97.38931,30.0841,-35.05835,0,1,1,1,0,0,1,0,1,48624.02,4.545847146567951,-2.049470033182955,18.42517677581701,-1.21271
2017/04/26 - 13:30:24:04,27.875,-0.38062,-0.30538,-1.3367,0.07224,-0.03397,0.32159,0.30381,-1.08039,1.43844,-97.34945,30.26977,-35.06136,0,1,1,1,0,0,1,0,1,48624.03,4.139047112025067,-1.9463376300594064,18.425749733612143,-1.3167
2017/04/26 - 13:30:24:05,27.875,-0.12416,-0.4282,-1.27897,0.06164,-0.03928,0.31798,0.30097,-1.0801,1.43771,-97.34806,30.45799,-35.07709,0,1,1,1,0,0,1,0,1,48624.04,3.5317118491863946,-2.2505782192738737,18.218911969569916,-1.25897
2017/04/26 - 13:30:24:06,27.875,-0.38349,-0.36711,-1.04873,0.06522,-0.0251,0.32514,0.29852,-1.07996,1.43874,-97.3153,30.64503,-35.08612,0,1,1,1,0,0,1,0,1,48624.05,3.736830739843229,-1.4381240657783663,18.629149750883585,-1.02873
2017/04/26 - 13:30:24:07,27.875,-0.48923,-0.63902,-1.16273,0.05991,-0.03571,0.31804,0.29761,-1.07954,1.43926,-97.31606,30.83301,-35.1043,0,1,1,1,0,0,1,0,1,48624.06,3.4325901506287617,-2.04603228641217,18.2223497163407,-1.14273
2017/04/26 - 13:30:24:08,27.875,-0.12478,-0.44359,-1.21828,0.06163,-0.03129,0.31974,0.2945,-1.07758,1.43983,-97.28301,31.01744,-35.10868,0,1,1,1,0,0,1,0,1,48624.07,3.5311388913912634,-1.7927849409643457,18.319752541512944,-1.19828
2017/04/26 - 13:30:24:09,27.875,-0.6389,-0.2893,-1.23335,0.05973,-0.01252,0.31795,0.29191,-1.07534,1.44039,-97.2918,31.20367,-35.14234,0,1,1,1,0,0,1,0,1,48624.08,3.4222769103164072,-0.7173431595037907,18.217193096184523,-1.21335
2017/04/26 - 13:30:24:10,27.875,-0.22416,-0.44348,-1.11345,0.05438,-0.02484,0.3018,0.28817,-1.07449,1.43956,-97.26434,31.37743,-35.14943,0,1,1,1,0,0,1,0,1,48624.09,3.1157444899214166,-1.4232271631049649,17.291866257048245,-1.09345
2017/04/26 - 13:30:24:11,27.875,-0.15647,-0.38344,-1.04678,0.04198,-0.01595,0.30533,0.28739,-1.07421,1.44045,-97.28165,31.5567,-35.17994,0,1,1,1,0,0,1,0,1,48624.1,2.405276823959196,-0.913867683233663,17.494120358729425,-1.02678
2017/04/26 - 13:30:24:12,27.875,-0.38225,-0.24548,-1.14239,0.05266,-0.01782,0.31434,0.28479,-1.07253,1.44252,-97.25822,31.73708,-35.19278,0,1,1,1,0,0,1,0,1,48624.11,3.017195749158915,-1.021010790923127,18.010355332142296,-1.12239
2017/04/26 - 13:30:24:13,27.875,-0.09412,-0.41331,-1.24903,0.04559,-0.0214,0.31431,0.28323,-1.07072,1.44307,-97.27206,31.9218,-35.22063,0,1,1,1,0,0,1,0,1,48624.12,2.612114588001423,-1.2261296815799616,18.008636458756904,-1.22903
2017/04/26 - 13:30:24:14,27.875,-0.49511,-0.42632,-1.27395,0.03843,-0.03364,0.29828,0.28143,-1.07057,1.44258,-97.25052,32.0942,-35.2215,0,1,1,1,0,0,1,0,1,48624.13,2.2018768066877534,-1.9274300228200896,17.090185113162196,-1.25395
2017/04/26 - 13:30:24:15,27.875,-0.39726,-0.3362,-1.18528,0.03835,-0.00878,0.30355,0.27833,-1.06917,1.44225,-97.27263,32.27188,-35.25713,0,1,1,1,0,0,1,0,1,48624.14,2.197293144326707,-0.5030569441248628,17.392133871196137,-1.1652799999999999
2017/04/26 - 13:30:24:16,27.875,-0.30651,-0.48811,-1.22583,0.03136,-0.00622,0.31428,0.27703,-1.06805,1.44367,-97.26575,32.45139,-35.27787,0,1,1,1,0,0,1,0,1,48624.15,1.7967956455302616,-0.35637974857137206,18.00691758537151,-1.20583
2017/04/26 - 13:30:24:17,27.875,-0.473,-0.22227,-1.14362,0.03317,-0.01421,0.31433,0.27664,-1.06679,1.44244,-97.28956,32.63556,-35.31109,0,1,1,1,0,0,1,0,1,48624.16,1.9005010064489405,-0.8141730268808999,18.009782374347168,-1.12362
2017/04/26 - 13:30:24:18,27.875,-0.12425,-0.26168,-1.2156,0.03304,-0.00349,0.30885,0.27314,-1.06483,1.44275,-97.28265,32.81177,-35.33334,0,1,1,1,0,0,1,0,1,48624.17,1.89305255511224,-0.19996227050065732,17.695801502615478,-1.1956
2017/04/26 - 13:30:24:19,27.875,-0.25896,-0.35121,-1.41002,0.01886,-0.01231,0.30442,0.27094,-1.06343,1.44343,-97.31509,32.99012,-35.36735,0,1,1,1,0,0,1,0,1,48624.18,1.0805984016167325,-0.7053110458060434,17.44198119937252,-1.39002
2017/04/26 - 13:30:24:20,27.875,-0.24341,-0.13914,-1.38544,0.02779,-0.0142,0.31428,0.26861,-1.06175,1.44335,-97.3077,33.17019,-35.38299,0,1,1,1,0,0,1,0,1,48624.19,1.5922497126685577,-0.813600069085769,18.00691758537151,-1.36544
